NGA,PolID,Time,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money,SPC1,MG_corr
Big Island Hawaii,Hawaii1,1000,3.854914489,4.111758782,2.282858352,-0.653776667,0.090909091,0.1,0.1,0.1,1.8,0.203229486,0
Big Island Hawaii,Hawaii1,1100,3.854914489,4.111758782,2.282858352,-0.653776667,0.090909091,0.1,0.1,0.1,1.8,0.203229486,0
Big Island Hawaii,Hawaii2,1200,3.75060626,3.337475493,3.36341585,1.060611058,0.090909091,0.090909091,0.15,0,1.8,0.222844566,0
Big Island Hawaii,Hawaii2,1300,4.065672773,3.337475493,3.429544945,0.943410065,0.090909091,0.090909091,0.15,0,1.8,0.228982281,0
Big Island Hawaii,Hawaii2,1400,4.192463943,3.337475493,3.584462782,1.99312972,0.090909091,0.181818182,0.15,0,1.8,0.258405039,0
Big Island Hawaii,Hawaii2,1500,4.59984655,3.337475493,3.807048415,4.564235725,0.172727273,0.181818182,0.15,0,1.8,0.293129012,0
Big Island Hawaii,Hawaii2,1600,4.44099749,3.337475493,2.308375277,2.584891736,0.09,0.1,0.15,0,1.8,0.229290002,0
Big Island Hawaii,Hawaii3,1700,5.011751688,3.973290061,3.44276639,3.153203776,0.227272727,0.245454545,0.166666667,0,1.8,0.346094981,0
Big Island Hawaii,USKameh,1800,5.192030874,4.226198808,4.363032781,3.534542845,0.35,0.172727273,0.166666667,0,1.8,0.366662367,1
Cahokia,USMisEW,-600,1.575337561,2.41821802,1.638345756,1,0,0.083333333,0,0,1,0.043114652,0
Cahokia,USMisEW,-500,1.575337561,2.41821802,1.638345756,1,0,0.083333333,0,0,1,0.043114652,0
Cahokia,USMisEW,-400,1.575337561,2.41821802,1.638345756,1,0,0.083333333,0,0,1,0.043114652,0
Cahokia,USMisEW,-300,1.575337561,2.41821802,1.638345756,1,0,0.083333333,0,0,1,0.043114652,0
Cahokia,USMisEW,-200,1.575337561,2.41821802,1.638345756,1,0,0.083333333,0,0,1,0.043114652,0
Cahokia,USMisMW,-100,1.675278294,2.731240875,1.621727983,1.156675205,0,0.083333333,0,0,1,0.046976795,0
Cahokia,USMisMW,0,1.675278294,2.731240875,1.621727983,1.156675205,0,0.083333333,0,0,1,0.046976795,0
Cahokia,USMisMW,100,1.675278294,2.731240875,1.621727983,1.156675205,0,0.083333333,0,0,1,0.046976795,0
Cahokia,USMisMW,200,1.675278294,2.731240875,1.621727983,1.156675205,0,0.083333333,0,0,1,0.046976795,0
Cahokia,USMisRo,300,1.713009956,1.358593683,1.608544812,1,0,0.083333333,0,0,1,0.045578417,0
Cahokia,USMisRo,400,1.713009956,1.358593683,1.608544812,1,0,0.083333333,0,0,1,0.045578417,0
Cahokia,USMisMu,500,1.566841286,1.108638682,1.569398585,1,0,0.091666667,0,0,1,0.042530645,0
Cahokia,USMisPa,600,1.690699792,1.017905485,1.658622278,1.333333333,0,0.091666667,0,0,1,0.053167049,0
Cahokia,USMisPa,700,1.690699792,1.017905485,1.658622278,1.333333333,0,0.091666667,0,0,1,0.053167049,0
Cahokia,USMisSp,800,2.633771127,2.226372274,2.643897272,1.666666667,0,0.1,0,0,1,0.128411361,0
Cahokia,USMisME,900,2.633363734,2.021901578,2.688580786,1.666666667,0.2,0.316666667,0,0,1.8,0.183810499,0
Cahokia,USMisME,1000,2.633363734,2.021901578,2.688580786,2.333333333,0.2,0.316666667,0,0,1.8,0.19578955,0
Cahokia,USCahoE,1100,4.609442928,3.428303096,4.180249672,3.036103912,0.333333333,0.325,0,0,1.8,0.336226009,0
Cahokia,USCahoL,1200,4.683330595,3.476843981,4.07801203,3.049853764,0.333333333,0.325,0,0,1.8,0.336125083,0
Cahokia,USMisSd,1300,4.153429812,2.782404093,3.747557142,2.666666667,0.333333333,0.263636364,0,0,1.8,0.289695349,0
Cahokia,USOneot,1400,3.212568892,2.669039005,2.301029996,1.40022926,0.083333333,0.3125,0.1,0.1,1.8,0.183327055,0
Cahokia,USOneot,1500,3.212568892,2.669039005,2.301029996,1.40022926,0.083333333,0.3125,0.1,0.1,1.8,0.183327055,0
Cahokia,USOneot,1600,3.256035156,2.58814124,3.370072207,1.40022926,0.083333333,0.3125,0.1,0.1,1.8,0.241195336,0
Cahokia,USIllin,1700,4.023101837,4.230093474,2.885098204,1.666666667,0.04,0.233333333,0.4,0.1,1.8,0.287967344,0
Cambodian Basin,KhFunaE,300,6.235248773,5.409990575,3.301029996,2.666666667,0.618181818,0.977777778,1,1,4,0.673645867,1
Cambodian Basin,KhFunaE,400,6.235248773,5.409990575,3.301029996,2.666666667,0.618181818,0.977777778,1,1,4,0.673645867,1
Cambodian Basin,KhFunaE,500,6.235248773,5.409990575,3.301029996,2.666666667,0.618181818,0.977777778,1,1,4,0.673645867,1
Cambodian Basin,KhFunaL,600,5.254599225,5.421932813,3.301029996,2.857822693,0.61,0.888888889,1,1,4,0.664762288,1
Cambodian Basin,KhChenl,700,6.393323032,5.725094521,4.77815125,4,0.79,0.888888889,1,0.985714286,3,0.753939739,1
Cambodian Basin,KhChenl,800,6.311088695,5.725094521,5.477121255,4,0.79,0.888888889,1,0.985714286,3,0.783000327,1
Cambodian Basin,KhAngkE,900,6.932781045,5.962296868,5.602059991,5.333333333,0.836363636,0.916666667,1,0.9875,4,0.844608618,1
Cambodian Basin,KhAngkE,1000,6.089213309,5.962296868,4.949478934,5.333333333,0.836363636,0.916666667,1,0.9875,4,0.828655743,1
Cambodian Basin,KhAngkC,1100,6.176091259,5.972778892,5.940407318,5.666666667,0.827272727,0.916666667,1,0.9875,4,0.840908724,1
Cambodian Basin,KhAngkC,1200,6.176091259,5.972778892,5.940407318,5.666666667,0.827272727,0.916666667,1,0.9875,4,0.840908724,1
Cambodian Basin,KhAngkL,1300,6.176091259,5.414216291,5.924823463,5.666666667,0.827272727,0.875,1,0.975,3.6,0.812885255,1
Cambodian Basin,KhAngkL,1400,6.176091259,5.414216291,5.924823463,5.666666667,0.827272727,0.875,1,0.975,3.6,0.812885255,1
Cambodian Basin,KhCambd,1500,5.959545876,5.446608612,4.563803737,6.666666667,0.827272727,0.916666667,1,0.9875,4,0.810691153,1
Cambodian Basin,ThAyuth,1600,6.893139415,5.186462899,5.190331698,5.333333333,0.554545455,0.877777778,1,0.95,5,0.806050671,1
Cambodian Basin,ThAyuth,1700,7.074097606,4.459819292,5.190331698,5.333333333,0.554545455,0.888888889,1,0.95,5,0.806732635,1
Cambodian Basin,ThRattn,1800,6.678242172,5.710218943,5.04826479,5.5,0.554545455,0.866666667,1,1,5,0.797298612,1
Central Java,IdMedng,800,5.473757613,5.091726252,3,3.206344551,0.825,0.866666667,0.816666667,0.96,5,0.669788918,1
Central Java,IdMedng,900,5.473757613,5.091726252,3,3.539677884,0.825,0.866666667,0.816666667,0.96,5,0.675778444,1
Central Java,IdMedng,1000,5.473757613,5.091726252,3,3.539677884,0.825,0.866666667,0.816666667,0.96,5,0.675778444,1
Central Java,IdKedir,1100,5.434673806,4.825109165,4.931537774,4.333333333,0.8375,0.866666667,0.816666667,0.94,5,0.713342492,1
Central Java,IdKedir,1200,5.396515931,4.825109165,5.429641968,4.333333333,0.8375,0.866666667,0.816666667,0.94,5,0.725270514,1
Central Java,IdMajap,1300,6.698970004,5.698970004,5.03406164,4.333333333,0.89,0.95,0.816666667,0.95,4,0.788712149,1
Central Java,IdMajap,1400,6.698970004,5.698970004,5.03406164,4.333333333,0.89,0.95,0.816666667,0.95,4,0.788712149,1
Central Java,IdMajap,1500,6.698970004,5.698970004,5.03406164,4.333333333,0.89,0.95,0.816666667,0.95,4,0.788712149,1
Central Java,IdMatrm,1600,6.530916072,5.002233554,4.723072025,4.333333333,0.977777778,0.955555556,0.816666667,0.933333333,4.5,0.776242529,1
Central Java,IdMatrm,1700,6.530916072,5.002233554,4.723072025,4.333333333,0.977777778,0.955555556,0.816666667,0.933333333,4.5,0.776242529,1
Chuuk Islands,FmTrukE,1800,1.286263129,1.376246612,2.281118701,2,0,0.083333333,0.166666667,0,1,0.157600614,1
Chuuk Islands,FmTrukL,1900,3.963787827,2.104487111,3.130359889,3,0.609090909,0.35,0.816666667,0.3625,6,0.473466429,1
Cuzco,PeCuzLF,100,5.006244943,2.627266386,3.206326784,3,0.1,0.18,0,0,0,0.257786112,0
Cuzco,PeCuzE1,200,3.736847342,2.857194912,3.399389503,3,0.1,0.214285714,0,0,0.3,0.219697698,0
Cuzco,PeCuzE1,300,4.387130881,2.905610523,2.403422192,3,0.1,0.214285714,0,0,0.3,0.212864496,0
Cuzco,PeCuzE1,400,3.310423171,3,3.353103202,3,0.1,0.214285714,0,0,0.3,0.224014201,0
Cuzco,PeCuzE2,500,3.984736073,3,3.367428998,3,0.1,0.18,0,0,0.3,0.215498041,0
Cuzco,PeCuzE2,600,3.984736073,3,3.367428998,3,0.1,0.18,0,0,0.3,0.215498041,0
Cuzco,PeWari*,700,5.494946076,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1,0.486610167,0
Cuzco,PeWari*,800,5.494946076,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1,0.486610167,0
Cuzco,PeWari*,900,5.494946076,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1,0.486610167,0
Cuzco,PeCuzL1,1000,4.058377152,2.747687659,3.919992609,4,0.1,0.44,0.028571429,0,1,0.296282676,0
Cuzco,PeCuzL1,1100,4.058377152,2.747687659,3.919992609,4,0.1,0.44,0.028571429,0,1,0.296282676,0
Cuzco,PeCuzL1,1200,4.058377152,2.747687659,3.919992609,4,0.1,0.44,0.028571429,0,1,0.296282676,0
Cuzco,PeCuzL2,1300,4.400131952,3.373532691,4.658418296,4,0.41,0.61,0.033333333,0,1,0.374144584,0
Cuzco,PeInca*,1400,7.331048374,6.105330115,4.67839363,5.591314254,0.581818182,0.758333333,0.428571429,0,1.8,0.594645533,0
Cuzco,PeInca*,1500,6.871990775,6.105330115,4.67839363,5.591314254,0.581818182,0.758333333,0.428571429,0,1.8,0.602291323,0
Deccan,InDecNL,-2700,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-2600,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-2500,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-2400,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-2300,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-2200,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-2100,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-2000,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-1900,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-1800,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-1700,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-1600,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-1500,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-1400,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecNL,-1300,2.731671917,2.649571367,3.150523563,0.666666667,0.1,0.175,0.1,0.1,0.9,0.155156678,0
Deccan,InDecIA,-1200,2.88219596,1.45245181,2.750974736,1,0.1,0.388888889,0.233333333,0.1,0.9,0.19601325,0
Deccan,InDecIA,-1100,2.88219596,1.45245181,2.750974736,1,0.1,0.388888889,0.233333333,0.1,0.9,0.19601325,0
Deccan,InDecIA,-1000,2.88219596,1.45245181,2.750974736,1,0.1,0.388888889,0.233333333,0.1,0.9,0.19601325,0
Deccan,InDecIA,-900,4.065630225,4.132253684,3.43955943,1.467170232,0.1,0.388888889,0.233333333,0.1,0.9,0.270681727,0
Deccan,InDecIA,-800,4.065630225,4.132253684,3.43955943,1.467170232,0.1,0.388888889,0.233333333,0.1,0.9,0.270681727,0
Deccan,InDecIA,-700,4.065630225,4.132253684,3.43955943,1.467170232,0.1,0.388888889,0.233333333,0.1,0.9,0.270681727,0
Deccan,InDecIA,-600,4.065630225,4.132253684,3.43955943,1.467170232,0.1,0.388888889,0.233333333,0.1,0.9,0.270681727,0
Deccan,InDecIA,-500,4.352501164,4.034543064,3.857822,2,0.1,0.388888889,0.233333333,0.1,0.9,0.309011591,0
Deccan,InDecIA,-400,4.352501164,4.034543064,3.857822,2,0.1,0.388888889,0.233333333,0.1,0.9,0.309011591,0
Deccan,InMaury,-300,7.255272505,6.602059991,5.431363764,6,0.8,0.966666667,0.816666667,0.971428571,5,0.865241805,1
Deccan,InDecKg,-200,4.352501164,4.034543064,3.857822,2,0.1,0.388888889,0.233333333,0.1,0.9,0.309011591,1
Deccan,InSataL,-100,6.894929782,6.097952672,4.924279286,4.400534247,0.581818182,0.777777778,0.975,0.842857143,5,0.772670602,1
Deccan,InSataL,0,6.871929224,6.097952672,4.924279286,4.400534247,0.581818182,0.777777778,0.975,0.842857143,5,0.773019348,1
Deccan,InSataL,100,6.918139358,6.097952672,4.924279286,4.400534247,0.581818182,0.777777778,0.975,0.842857143,5,0.773918073,1
Deccan,InSataL,200,6.929612322,6.179157091,4.924279286,4.400534247,0.581818182,0.777777778,0.975,0.842857143,5,0.775743407,1
Deccan,InVakat,300,6.83906131,5.971303778,4.798594766,4.957815709,0.8625,0.666666667,0.78,0.983333333,5,0.784964952,1
Deccan,InKadam,500,5.809260812,4.907332191,4.168930777,5.172269485,0.625,0.7125,0.925,0.94,5,0.722242598,1
Deccan,InChaBd,600,6.452746054,5.875061263,4.84509804,4.989084762,0.9,0.744444444,0.975,0.95,5,0.804720855,1
Deccan,InChaBd,700,6.799946183,5.875061263,4.84509804,4.989084762,0.9,0.744444444,0.975,0.95,5,0.811569213,1
Deccan,InRasht,800,6.771876373,5.77815125,5,5.102626565,0.79,0.777777778,0.975,0.875,3.6,0.79323038,1
Deccan,InRasht,900,6.76033535,5.77815125,5,5.102626565,0.79,0.777777778,0.975,0.875,3.6,0.794156053,1
Deccan,InChaKl,1000,6.868756583,6.566966295,4.784078476,5.070268124,0.866666667,0.7125,0.975,0.975,5,0.819299087,1
Deccan,InHoysa,1200,6.269917682,5.127319363,5.096910013,4.289529137,0.733333333,0.916666667,0.9,0.9625,5,0.776915049,1
Deccan,InKampi,1300,5.803963086,4.406782381,3.276168294,3.956549117,0.9125,0.766666667,0.766666667,0.9625,5,0.689394339,1
Deccan,InVijay,1400,7.397940009,5.549200961,5,4.776099468,0.9,0.977777778,0.8,0.971428571,5,0.823461921,1
Deccan,InVijay,1500,7.397940009,5.549200961,5.345319697,4.776099468,0.9,0.977777778,0.8,0.971428571,5,0.832823656,1
Deccan,InVijay,1600,7.397940009,5.549200961,5.461400424,4.776099468,0.9,0.977777778,0.8,0.971428571,5,0.832811869,1
Deccan,InMugl*,1700,8.125755834,6.654004924,5.971184091,5.666666667,0.972727273,0.89,0.833333333,0.975,5,0.894917238,1
Finger Lakes,UsIroqE,1600,3.740362689,5,3.477121255,2.666666667,0,0.083333333,0.333333333,0,2,0.291457107,0
Finger Lakes,UsIroqE,1700,4.991165095,5,3.477121255,2.666666667,0,0.083333333,0.333333333,0,2,0.314425964,0
Garo Hills,InGaroE,1800,3.332591293,3.475933774,3.428808251,1.666666667,0,0.083333333,0.333333333,0,1,0.216504642,0
Ghanaian Coast,GhAshnE,1600,6.020136727,1.76921903,4.519068002,4,0.172727273,0.325,0.333333333,0,3,0.41954842,1
Ghanaian Coast,GhAshnE,1700,6.020136727,1.76921903,4.519068002,4,0.172727273,0.325,0.333333333,0,3,0.41954842,1
Ghanaian Coast,GhAshnL,1800,6.599659588,5.796741471,4.130333768,5.333333333,0.454545455,0.408333333,1,0.375,3,0.623383502,1
Iceland,IsCommw,1000,4.380242342,5.012837225,2.399056977,2.333333333,0.122222222,0,0.6,0.0125,4,0.337468168,1
Iceland,IsCommw,1100,4.491361694,5.012837225,2.399056977,2.666666667,0.233333333,0,0.8,0.3625,4,0.404175293,1
Iceland,IsCommw,1200,4.547767422,5.012837225,2.399056977,2.666666667,0.233333333,0,1,0.9875,4,0.473477614,1
Iceland,NorKing,1300,4.712629374,5.012837225,2.438865198,3.666666667,0.554545455,0.016666667,1,0.9875,4,0.528582535,1
Kachi Plain,PkAcerN,-7500,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-7400,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-7300,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-7200,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-7100,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-7000,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6900,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6800,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6700,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6600,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6500,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6400,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6300,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6200,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6100,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-6000,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-5900,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-5800,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-5700,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkAcerN,-5600,1.13910982,0.540739576,2.664469895,0.494328697,0.027272727,0.275,0,0,1.8,0.157367633,0
Kachi Plain,PkCeraN,-5500,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-5400,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-5300,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-5200,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-5100,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-5000,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4900,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4800,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4700,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4600,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4500,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4400,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4300,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4200,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkCeraN,-4100,2.965826554,1.803886088,2.614179438,0.52314742,0.027272727,0.266666667,0,0,1.8,0.153641968,0
Kachi Plain,PkChalc,-4000,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0,0,1.8,0.237159943,0
Kachi Plain,PkChalc,-3900,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0,0,1.8,0.237159943,0
Kachi Plain,PkChalc,-3800,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0,0,1.8,0.237159943,0
Kachi Plain,PkChalc,-3700,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0,0,1.8,0.237159943,0
Kachi Plain,PkChalc,-3600,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0,0,1.8,0.237159943,0
Kachi Plain,PkChalc,-3500,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0,0,1.8,0.237159943,0
Kachi Plain,PkChalc,-3400,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0,0,1.8,0.237159943,0
Kachi Plain,PkChalc,-3300,4.521119108,2.809741812,3.421710181,1.701790573,0.1,0.341666667,0,0,1.8,0.237159943,0
Kachi Plain,PkPreUr,-3200,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0,0,1.8,0.242889678,0
Kachi Plain,PkPreUr,-3100,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0,0,1.8,0.242889678,0
Kachi Plain,PkPreUr,-3000,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0,0,1.8,0.242889678,0
Kachi Plain,PkPreUr,-2900,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0,0,1.8,0.242889678,0
Kachi Plain,PkPreUr,-2800,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0,0,1.8,0.242889678,0
Kachi Plain,PkPreUr,-2700,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0,0,1.8,0.242889678,0
Kachi Plain,PkPreUr,-2600,3.958213834,2.395776466,3.394592687,2.152333008,0.109090909,0.341666667,0,0,1.8,0.242889678,0
Kachi Plain,PkUrbn1,-2500,5.14463291,5.761204749,5,4,0.62,0.866666667,0.75,0.684800047,2.7,0.679867383,0
Kachi Plain,PkUrbn1,-2400,5.14463291,5.761204749,5,4,0.62,0.866666667,0.75,0.684800047,2.7,0.679867383,0
Kachi Plain,PkUrbn1,-2300,5.14463291,5.761204749,5,4,0.62,0.866666667,0.75,0.684800047,2.7,0.679867383,0
Kachi Plain,PkUrbn1,-2200,5.14463291,5.761204749,5,4,0.62,0.866666667,0.75,0.684800047,2.7,0.679867383,0
Kachi Plain,PkUrbn2,-2100,5.14463291,5.761204749,5,4,0.62,0.866666667,0.75,0.684800047,2.7,0.679867383,0
Kachi Plain,PkUrbn2,-2000,5.14463291,5.761204749,5,4,0.62,0.866666667,0.75,0.684800047,2.7,0.679867383,0
Kachi Plain,PkUrbn2,-1900,5.14463291,5.761204749,5,4,0.62,0.866666667,0.75,0.684800047,2.7,0.679867383,0
Kachi Plain,PkPostU,-1800,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0,2.7,0.25563096,0
Kachi Plain,PkPostU,-1700,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0,2.7,0.25563096,0
Kachi Plain,PkPostU,-1600,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0,2.7,0.25563096,0
Kachi Plain,PkPostU,-1500,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0,2.7,0.25563096,0
Kachi Plain,PkPostU,-1400,2.699632441,2.730452451,2.937327556,1.658837166,0.333333333,0.21,0.15,0,2.7,0.25563096,0
Kachi Plain,PkProto,-1300,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0,0,0.9,0.276091959,0
Kachi Plain,PkProto,-1200,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0,0,0.9,0.276091959,0
Kachi Plain,PkProto,-1100,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0,0,0.9,0.276091959,0
Kachi Plain,PkProto,-1000,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0,0,0.9,0.276091959,0
Kachi Plain,PkProto,-900,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0,0,0.9,0.276091959,0
Kachi Plain,PkProto,-800,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0,0,0.9,0.276091959,0
Kachi Plain,PkProto,-700,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0,0,0.9,0.276091959,0
Kachi Plain,PkProto,-600,5.036015226,2.161400902,3.821583148,1.198157033,0.44,0.76,0,0,0.9,0.276091959,0
Kachi Plain,IrAchae,-500,7.333008823,6.740362689,5.301029996,6.185276146,0.972727273,0.891666667,0.828571429,0.925,5,0.887021376,1
Kachi Plain,IrAchae,-400,7.452026836,6.579783597,5.301029996,6.185276146,0.972727273,0.891666667,0.828571429,0.925,5,0.884931562,1
Kachi Plain,InMaury,-300,7.255272505,6.602059991,5.431363764,6,0.8,0.966666667,0.816666667,0.971428571,5,0.865241805,1
Kachi Plain,InMaury,-200,7.255272505,6.602059991,5.431363764,6,0.8,0.966666667,0.816666667,0.971428571,5,0.865241805,1
Kachi Plain,PkIndGr,-100,6.529984206,5.022123062,3.677737151,3.901745428,0.955555556,0.942857143,0.82,0.9,5,0.761260892,1
Kachi Plain,IrPart1,0,6.875061263,6.477121255,5.602059991,5.595866645,0.677777778,0.916666667,0.816666667,0.9875,5,0.836338546,1
Kachi Plain,AfKushn,100,7.003287767,6.313878326,5.176091259,4.476041328,0.777777778,0.809090909,0.833333333,1,5,0.810552424,1
Kachi Plain,AfKushn,200,6.884435557,6.371437475,5,4.476041328,0.777777778,0.809090909,0.833333333,1,5,0.806141972,1
